"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
48,1,"6_aClock_a5.tiff",2,80.7910786266439,78.7910786266439,,,,
49,0,,0.991175743169151,81.782254369813,80.7910786266439,,,,
50,1,"9_aClock_a2.tiff",2,83.782254369813,81.782254369813,,,,
51,0,,0.702787200920284,84.4850415707333,83.782254369813,,,,
52,1,"1_aClock_a2.tiff",2,86.4850415707333,84.4850415707333,,,,
53,0,,0.577966339536943,87.0630079102702,86.4850415707333,,,,
54,1,"7_aRevClock_a6.tiff",2,89.0630079102702,87.0630079102702,,,,
55,0,,0.541947904159315,89.6049558144296,89.0630079102702,,,,
56,3,"EmptyImageryBox.tiff",3,92.6049558144296,89.6049558144296,,,,
57,5,"7_aClock_a6.tiff",3,95.6049558144296,92.6049558144296,2,"7_aRevClock_a6.tiff","FP","Is this the same IMAGE?"
58,0,,0.814730352023616,96.4196861664532,95.6049558144296,,,,
59,1,"9_aRevClock_a6.tiff",2,98.4196861664532,96.4196861664532,,,,
60,0,,0.919870616635308,99.3395567830885,98.4196861664532,,,,
61,1,"6_aClock_a6.tiff",2,101.339556783088,99.3395567830885,,,,
62,0,,0.964153796550818,102.303710579639,101.339556783088,,,,
63,3,"EmptyImageryBox.tiff",3,105.303710579639,102.303710579639,,,,
64,0,,0.817997599951923,106.121708179591,105.303710579639,,,,
65,1,"1_aClock_a5.tiff",2,108.121708179591,106.121708179591,,,,
66,0,,0.749004274024628,108.870712453616,108.121708179591,,,,
67,1,"8_aClock_a4.tiff",2,110.870712453616,108.870712453616,,,,
68,0,,0.587229004362598,111.457941457978,110.870712453616,,,,
69,3,"EmptyImageryBox.tiff",3,114.457941457978,111.457941457978,,,,
70,4,"7_aClock_a3.tiff",3,117.457941457978,114.457941457978,2,"8_aClock_a4.tiff","TN","Is this the same ANGLE?"
71,0,,0.924719636677764,118.382661094656,117.457941457978,,,,
72,1,"8_aRevClock_a5.tiff",2,120.382661094656,118.382661094656,,,,
73,0,,0.911053035641089,121.293714130297,120.382661094656,,,,
74,1,"7_aClock_a3.tiff",2,123.293714130297,121.293714130297,,,,
75,0,,0.833349207299761,124.127063337597,123.293714130297,,,,
76,3,"EmptyImageryBox.tiff",3,127.127063337597,124.127063337597,,,,
77,5,"7_aRevClock_a3.tiff",3,130.127063337597,127.127063337597,2,"7_aClock_a3.tiff","FP","Is this the same IMAGE?"
78,0,,0.857923584640957,130.984986922238,130.127063337597,,,,
79,1,"8_aRevClock_a1.tiff",2,132.984986922238,130.984986922238,,,,
80,0,,0.510912144556642,133.495899066795,132.984986922238,,,,
81,1,"4_aClock_a3.tiff",2,135.495899066795,133.495899066795,,,,
82,0,,0.837653121910989,136.333552188706,135.495899066795,,,,
83,3,"EmptyImageryBox.tiff",3,139.333552188706,136.333552188706,,,,
84,4,"4_aRevClock_a3.tiff",3,142.333552188706,139.333552188706,1,"4_aClock_a3.tiff","TP","Is this the same ANGLE?"
85,0,,0.720821287133731,143.054373475839,142.333552188706,,,,
86,1,"10_aClock_a5.tiff",2,145.054373475839,143.054373475839,,,,
87,0,,0.531165641848929,145.585539117688,145.054373475839,,,,
88,1,"5_aRevClock_a5.tiff",2,147.585539117688,145.585539117688,,,,
89,0,,0.610338301747106,148.195877419435,147.585539117688,,,,
90,1,"3_aRevClock_a4.tiff",2,150.195877419435,148.195877419435,,,,
91,0,,0.69869134388864,150.894568763324,150.195877419435,,,,
92,3,"EmptyImageryBox.tiff",3,153.894568763324,150.894568763324,,,,
93,4,"4_aRevClock_a3.tiff",3,156.894568763324,153.894568763324,2,"3_aRevClock_a4.tiff","TN","Is this the same ANGLE?"
94,0,,0.686695536249317,157.581264299573,156.894568763324,,,,
95,1,"2_aRevClock_a4.tiff",2,159.581264299573,157.581264299573,,,,
96,0,,0.783042779541574,160.364307079115,159.581264299573,,,,
97,1,"1_aRevClock_a3.tiff",2,162.364307079115,160.364307079115,,,,
98,0,,0.50309405871667,162.867401137832,162.364307079115,,,,
99,3,"EmptyImageryBox.tiff",3,165.867401137832,162.867401137832,,,,
100,5,"1_aRevClock_a3.tiff",3,168.867401137832,165.867401137832,1,"1_aRevClock_a3.tiff","TP","Is this the same IMAGE?"
101,0,,0.790962896076962,169.658364033909,168.867401137832,,,,
102,1,"7_aClock_a4.tiff",2,171.658364033909,169.658364033909,,,,
103,0,,0.820362397702411,172.478726431611,171.658364033909,,,,
104,1,"4_aRevClock_a4.tiff",2,174.478726431611,172.478726431611,,,,
105,0,,0.914560670265928,175.393287101877,174.478726431611,,,,
106,3,"EmptyImageryBox.tiff",3,178.393287101877,175.393287101877,,,,
107,0,,0.831882245605811,179.225169347483,178.393287101877,,,,
108,1,"10_aClock_a3.tiff",2,181.225169347483,179.225169347483,,,,
109,0,,0.708607313456014,181.933776660939,181.225169347483,,,,
110,1,"5_aClock_a6.tiff",2,183.933776660939,181.933776660939,,,,
111,0,,0.629669468500651,184.563446129439,183.933776660939,,,,
112,1,"10_aClock_a2.tiff",2,186.563446129439,184.563446129439,,,,
